Year, Month, Day,     Extent,Ice_Concentration_Percent,Surface_Temperature (in Celsius)
1982,12,10,13.351,86.05,-33.97
1982,12,12,13.503,94.63,
1982,12,14,13.606,99.97,-28.38
1982,12,16,13.84,42.44,-21.37
1982,12,18,13.895,91.81,-1.21
1982,12,20,14.016,,-29.1
1982,12,22,13.963,35.37,-11.33
1982,12,24,14.093,46.52,
1982,12,26,14.183,,-10.24
1982,12,28,14.144,,-35.33
1982,12,30,14.159,79.11,-33.67
1983,1,1,14.253,17.79,-39.49
1983,1,3,14.306,4.56,
1983,1,5,14.494,61.27,-2.31
1983,1,7,14.467,,-13.3
1983,1,9,14.615,11.78,-12.59
1983,1,11,14.648,56.28,-32.55
1983,1,13,14.622,74.35,
1983,1,15,14.916,98.43,
1983,1,17,15.014,91.26,3.03
1983,1,19,15.052,99.43,-33.89
1983,1,21,15.314,85.06,-39.01
1983,1,23,15.396,,-32.62
1983,1,25,15.347,2.49,-12.5
1983,1,27,15.401,,-23.65
1983,1,29,15.554,,-27.8
1983,1,31,15.68,83.68,-23.03
1983,2,2,15.737,,-4.06
1983,2,4,15.719,81.58,-8.04
1983,2,6,15.695,80.7,-10.22
1983,2,8,15.822,94.48,2.94
1983,2,10,15.791,1.21,3.28
1983,2,12,15.999,50.13,-6.2
1983,2,14,16.056,34.78,-12.38
1983,2,16,15.971,22.88,
1983,2,18,16.056,,4.49
1983,2,20,16.167,62.64,-19.32
1983,2,22,16.238,41.74,-36.85
1983,2,24,16.28,27.74,-16.12
1983,2,26,16.352,,-38.51
1983,2,28,16.203,16.53,-33.54
1983,3,2,16.049,0.1,
1983,3,4,15.958,32.98,-29.25
1983,3,6,15.971,33.67,-4.69
1983,3,8,16.101,46.76,-9.44
1983,3,10,16.172,79.92,-18.48
1983,3,12,16.349,77.61,2.73
1983,3,14,16.412,,-0.03
1983,3,16,16.214,9.24,-37.26
1983,3,18,16.069,3.14,-14.71
1983,3,20,16.212,84.87,
1983,3,22,16.057,96.1,-20.48
1983,3,24,15.976,37.46,
1983,3,26,15.964,58.26,
1983,3,28,15.926,,-32.24
1983,3,30,15.849,36.06,-0.86
1983,4,1,15.886,61.2,
1983,4,3,15.914,71.87,-8
1983,4,5,15.734,,-13.46
1983,4,7,15.706,24.81,
1983,4,9,15.528,56.53,-31.62
1983,4,11,15.574,,-33.01
1983,4,13,15.317,24.46,
1983,4,15,15.145,67.12,-2.39
1983,4,17,15.063,20.17,-39.78
1983,4,19,14.839,29.07,
1983,4,21,14.819,,-32.07
1983,4,23,14.695,,-19.23
1983,4,25,14.553,94.04,-15.83
1983,4,27,14.442,,-15.33
1983,4,29,14.366,55.11,-29.68
1983,5,1,14.045,39.75,-3.52
1983,5,3,13.929,25.22,-24.03
1983,5,5,13.935,40.49,-35.12
1983,5,7,13.787,63.18,-36.36
1983,5,9,13.703,87.27,-36.63
1983,5,11,13.64,72.77,-34.87
1983,5,13,13.587,30.94,-20.41
1983,5,15,13.502,,
1983,5,17,13.433,42.54,-35.73
1983,5,19,13.319,91.66,
1983,5,21,13.313,61.74,-24.61
1983,5,23,13.27,55.14,-6.23
1983,5,25,13.209,76.46,
1983,5,27,13.132,1.4,-0.47
1983,5,29,13.052,79.95,-15.29
1983,5,31,13.005,86.8,-23.63
1983,6,2,12.837,,-35
1983,6,4,12.764,,-21.57
1983,6,6,12.69,50.66,
1983,6,8,12.59,9.79,-21.8
1983,6,10,12.54,,-21.88
1983,6,12,12.412,88.96,-31.03
1983,6,14,12.311,,
1983,6,16,12.276,,-25.71
1983,6,18,12.146,58.62,-13.24
1983,6,20,12.16,33.03,4.15
1983,6,22,12.111,53.9,-18.31
1983,6,24,11.965,24.17,-22.3
1983,6,26,11.989,40.77,-27.84
1983,6,28,11.896,53.92,-32.25
1983,6,30,11.748,93.91,
1983,7,2,11.515,78.18,-30.18
1983,7,4,11.398,14.8,-17.23
1983,7,6,11.261,14.42,-39.41
1983,7,8,11.233,,-36.44
1983,7,10,11.108,,
1983,7,12,11.088,20.04,-34.48
1983,7,14,10.913,,-17.9
1983,7,16,10.767,,-28.82
1983,7,18,10.491,10.61,-35.91
1983,7,20,10.214,,-18.73
1983,7,22,10.076,49.95,-23.83
1983,7,24,9.911,90.34,-4.9
1983,7,26,9.655,,-30.39
1983,7,28,9.56,63.97,-10.74
1983,7,30,9.364,29.05,-33.86
1983,8,1,9.224,31.78,-26.62
1983,8,3,9.046,80.69,
1983,8,5,8.935,,-32.99
1983,8,7,8.731,89.12,-32.75
1983,8,9,8.638,4.92,-3.86
1983,8,11,8.46,15.49,
1983,8,13,8.32,53.79,-35.14
1983,8,15,8.073,45.93,-10.96
1983,8,17,7.948,54.47,-38.28
1983,8,19,7.899,,
1983,8,21,7.903,6.3,-18.33
1983,8,23,7.777,46.12,
1983,8,25,7.639,,0.18
1983,8,27,7.534,15.07,-14.87
1983,8,29,7.445,77.04,-4.07
1983,8,31,7.402,33.3,-37.61
1983,9,2,7.321,76.08,-23.09
1983,9,4,7.314,,-4.55
1983,9,6,7.243,,-24.4
1983,9,8,7.204,76.1,
1983,9,10,7.238,27.89,-39.34
1983,9,12,7.305,41.02,-28.03
1983,9,14,7.246,,-28.96
1983,9,16,7.261,1.81,-14.84
1983,9,18,7.322,17.11,-15.1
1983,9,20,7.499,88.88,-35.58
1983,9,22,7.412,58.08,
1983,9,24,7.425,56.41,
1983,9,26,7.519,23.51,-20.37
1983,9,28,7.731,19.57,0.55
1983,9,30,7.879,11.45,-1.25
1983,10,2,8.143,94.37,-13.39
1983,10,4,8.38,21.91,
1983,10,6,8.638,97.92,-30.13
1983,10,8,8.774,24.87,-35.35
1983,10,10,8.943,24.43,
1983,10,12,9.123,40.17,
1983,10,14,9.205,8.22,-27.22
1983,10,16,9.453,71.76,-9.41
1983,10,18,9.585,21.51,-17.19
1983,10,20,9.673,8.68,
1983,10,22,9.878,,-4.97
1983,10,24,10.085,87.41,-3.7
1983,10,26,9.558,55.14,-10.49
1983,10,28,10.259,74.81,
1983,10,30,10.314,64.01,-7.65
1983,11,1,10.549,35.93,-18.74
1983,11,3,10.737,27.83,-17.36
1983,11,5,10.883,76.42,-8.83
1983,11,7,10.84,75.17,-37.17
1983,11,9,10.956,30.36,
1983,11,11,11.172,82.44,-28.19
1983,11,13,11.322,91.85,3.78
1983,11,15,11.473,99.55,-19.99
1983,11,17,11.635,33.92,-2.76
1983,11,19,11.802,44.38,4.39
1983,11,21,11.9,56.57,
1983,11,23,11.934,80.11,-0.44
1983,11,25,12.167,0.82,-16.88
1983,11,27,12.208,69.17,
1983,11,29,12.337,80.49,-17.71
1983,12,1,12.769,63,-2.6
1983,12,3,12.664,72.39,-13.17
1983,12,5,12.877,,2.7
1983,12,7,13.042,39.23,-5.1
1983,12,9,13.043,28.5,-17.38
1983,12,11,13.192,35.29,
1983,12,13,13.344,11.74,4.07
1983,12,15,13.366,61.27,3.39
1983,12,17,13.325,61.92,-11.71
1983,12,19,13.322,13.36,-2.51
1983,12,21,13.326,90.43,-7.53
1983,12,23,13.539,28.64,-33.51
1983,12,25,13.54,61.2,-21.58
1983,12,27,13.664,,
1983,12,29,13.855,78.94,-7.46
1983,12,31,13.907,20.73,-30.48
1984,1,2,14.103,,-20.13
1984,1,4,14.237,,-31.05
1984,1,6,14.262,83.18,-9.88
1984,1,8,14.303,80.57,-12.9
1984,1,10,14.387,48,-22.48
1984,1,12,14.37,3.17,
1984,1,14,14.388,,-34.95
1984,1,16,14.411,14.95,
1984,1,18,14.302,80.22,-21.93
1984,1,20,14.505,,-10.75
1984,1,22,14.626,45.35,
1984,1,24,14.703,7.97,-29.42
1984,1,26,14.788,97.59,
1984,1,28,14.821,,-3.59
1984,1,30,14.893,62.63,-11.61
1984,2,1,15.026,64.95,1.07
1984,2,3,15.107,71.06,-36.84
1984,2,5,15.107,63.36,
1984,2,7,15.08,,-19.53
1984,2,9,14.988,28.88,
1984,2,11,15.181,13.03,-25.53
1984,2,13,15.178,73.35,-6.45
1984,2,15,15.335,67.97,
1984,2,17,15.427,50.56,-14.17
1984,2,19,15.47,,-31.81
1984,2,21,15.456,,-16.61
1984,2,23,15.467,79.74,-39.23
1984,2,25,15.534,89.03,3.19
1984,2,27,15.561,70.77,
1984,2,29,15.567,51.5,-25.22
1984,3,2,15.431,4,-29.4
1984,3,4,15.483,1.75,-28.46
1984,3,6,15.554,92.72,-13.67
1984,3,8,15.57,41.68,0.74
1984,3,10,15.587,79.07,-3.22
1984,3,12,15.58,55.88,-11.92
1984,3,14,15.676,46.36,
1984,3,16,15.764,,-17.78
1984,3,18,15.809,79.48,
1984,3,20,15.78,91.66,-25.99
1984,3,22,15.614,,-38.31
1984,3,24,15.479,32.2,4.11
1984,3,26,15.486,41.1,
1984,3,28,15.504,57.18,-17.72
1984,3,30,15.446,10.09,
1984,4,1,15.389,48.52,-16.31
1984,4,3,15.335,60.09,-36.66
1984,4,5,15.268,,-26.74
1984,4,7,15.16,57.12,-3.85
1984,4,9,15.321,,0
1984,4,11,15.287,62.31,4.26
1984,4,13,15.107,7.06,-28.07
1984,4,15,15.085,41.61,-39.55
1984,4,17,15.037,,-37.44
1984,4,19,14.973,1.72,
1984,4,21,14.897,57.75,-37.62
1984,4,23,14.699,22.19,
1984,4,25,14.678,,-34.92
1984,4,27,14.608,69.05,-1.79
1984,4,29,14.373,29.26,-21.13
1984,5,1,14.194,23.95,
1984,5,3,14.009,88.86,-18.58
1984,5,5,13.976,94.54,-12.15
1984,5,7,13.907,55.47,
1984,5,9,13.816,5.77,-34.6
1984,5,11,13.724,62.8,-6.71
1984,5,13,13.764,34.21,-13.1
1984,5,15,13.621,16.74,-29.83
1984,5,17,13.451,85.66,
1984,5,19,13.487,54.89,
1984,5,21,13.367,57.15,-15.53
1984,5,23,13.401,50.22,
1984,5,25,13.289,94.78,-40
1984,5,27,13.192,21.27,
1984,5,29,13.035,89.72,-31.41
1984,5,31,12.994,,-30.95
1984,6,2,12.828,,-21.75
1984,6,4,12.644,,
1984,6,6,12.526,87.54,-30.08
1984,6,8,12.439,62.21,-8.42
1984,6,10,12.354,49.62,-24.06
1984,6,12,12.294,51.05,0.43
1984,6,14,12.254,12.09,-15.81
1984,6,16,12.192,55.43,
1984,6,18,12.079,5.48,-34.35
1984,6,20,12.018,76.23,-10.47
1984,6,22,11.966,8.88,
1984,6,24,11.877,8.29,-22.97
1984,6,26,11.783,73.95,-33.23
1984,6,28,11.582,,-34.45
1984,6,30,11.439,45.59,-20.6
1984,7,2,11.202,77.61,0.47
1984,7,4,10.989,52.53,
1984,7,6,10.807,,-19.36
1984,7,8,10.699,68.3,-22.65
1984,7,10,10.477,44.64,0.14
1984,7,12,10.183,20.31,-33.68
1984,7,14,10.117,,-10.27
1984,7,16,9.929,98.03,
1984,7,18,9.711,,
1984,7,20,9.629,28.26,-16.83
1984,7,22,9.472,39.22,-16.5
1984,7,24,9.368,86.97,-34.2
1984,7,26,9.298,9.64,-17.67
1984,7,28,8.875,5.51,-22.74
1984,7,30,8.907,,-23.34
1984,8,1,8.745,49.11,-6.47
1984,8,3,8.496,,-3.16
1984,8,5,8.303,,4.3
1984,8,7,8.189,59.84,-23.68
1984,8,9,8.027,44.13,-35.84
1984,8,11,8.002,65.92,-18.58
1984,8,13,7.918,,-34.26
1984,8,15,7.816,96.12,
1984,8,17,7.698,,
1984,8,19,7.548,20.06,-7.37
1984,8,21,7.461,21.9,
1984,8,23,7.401,48.2,-27.52
1984,8,25,7.346,25.7,0.79
1984,8,27,7.272,,-7.46
1984,8,29,7.057,,-30.62
1984,8,31,7.058,40.29,-29.32
1984,9,2,6.828,15.75,-2.13
1984,9,4,6.697,21.1,-33.45
1984,9,6,6.528,20.22,
1984,9,8,6.509,,-19.04
1984,9,10,6.501,86.67,
1984,9,12,6.422,16.3,0.07
1984,9,14,6.461,,0.31
1984,9,16,6.396,37.36,
1984,9,18,6.514,,-17.83
1984,9,20,6.728,65.88,-13.41
1984,9,22,6.974,62.21,-35.64
1984,9,24,7.178,,-21.61
1984,9,26,7.338,35.27,1.59
1984,9,28,7.455,67.84,-18.66
1984,9,30,7.549,42.47,
1984,10,2,7.745,29.5,-1.7
1984,10,4,7.947,6.05,
1984,10,6,8.057,,-39.4
1984,10,8,8.227,15.92,-28.63
1984,10,10,8.188,68.49,1.25
1984,10,12,8.26,80.54,-0.69
1984,10,14,8.334,,-25.82
1984,10,16,8.354,71.59,
1984,10,18,8.513,63.74,-13.28
1984,10,20,8.638,,
1984,10,22,8.933,29.69,-7.2
1984,10,24,9.116,20.21,-31.34
1984,10,26,9.266,,-22.75
1984,10,28,9.398,,-22.64
1984,10,30,9.433,70.44,-10.22
1984,11,1,9.565,,-19.96
1984,11,3,9.819,64.44,0.11
1984,11,5,9.969,69.23,-32.64
1984,11,7,10.081,54.25,
1984,11,9,10.224,52.35,-12.15
1984,11,11,10.558,81.64,-8.11
1984,11,13,10.578,,1.66
1984,11,15,10.795,,-25.5
1984,11,17,11.072,55.39,-4.78
1984,11,19,11.219,91.51,
1984,11,21,11.518,96.03,-28.1
1984,11,23,11.641,1.42,-13.66
1984,11,25,11.812,,2.95
1984,11,27,11.903,82.42,-4.44
1984,11,29,11.869,11.61,
1984,12,1,11.968,64.24,
1984,12,3,12.263,76.84,4.15
1984,12,5,12.397,94.32,4.49
1984,12,7,12.712,94.16,-19.58
1984,12,9,12.738,86.39,-12.02
1984,12,11,12.837,99.98,
1984,12,13,13.018,48.13,-31.3
1984,12,15,13.124,,-0.89
1984,12,17,13.025,37.19,1.54
1984,12,19,13.24,62.18,-33.75
1984,12,21,13.202,57.38,-2.97
1984,12,23,13.307,45.47,
1984,12,25,13.323,36.52,2.63
1984,12,27,13.394,76.14,
1984,12,29,13.494,,-5.79
1984,12,31,13.789,18.76,-22.5
1985,1,2,14.045,40.1,
1985,1,4,14.24,22.21,-6.86
1985,1,6,14.406,,-28.49
1985,1,8,14.432,7.91,-10.83
1985,1,10,14.455,,2.28
1985,1,12,14.584,,-16.72
1985,1,14,14.568,71.75,-38.82
1985,1,16,14.71,,-0.26
1985,1,18,14.88,54.7,-16.11
1985,1,20,14.906,32.64,-34.13
1985,1,22,14.945,81.33,
1985,1,24,15.036,64.92,2.39
1985,1,26,15.186,73.94,-18.79
1985,1,28,15.313,94.57,
1985,1,30,15.167,36.54,3.24
1985,2,1,15.252,40.65,
1985,2,3,15.298,39.27,-13.63
1985,2,5,15.445,40.05,-19.1
1985,2,7,15.441,18.25,
1985,2,9,15.549,48.46,-22.08
1985,2,11,15.447,0.09,-39.36
1985,2,13,15.448,11.93,
1985,2,15,15.554,9.61,-32.93
1985,2,17,15.473,17.44,-26.32
1985,2,19,15.368,,
1985,2,21,15.498,26.73,2.18
1985,2,23,15.447,10.4,0.82
1985,2,25,15.568,23.62,-29.16
1985,2,27,15.732,55.31,0.07
1985,3,1,15.791,81.26,-4.11
1985,3,3,15.698,16.2,-9.68
1985,3,5,15.706,57.3,-6.82
1985,3,7,15.681,,
1985,3,9,15.575,44.6,-22.93
1985,3,11,15.614,16.66,-27.04
1985,3,13,15.914,67.52,2.06
1985,3,15,16.094,,-34.96
1985,3,17,16.163,48.49,-27.47
1985,3,19,16.059,,-0.03
1985,3,21,16.044,42.98,-16.64
1985,3,23,16.063,48.91,
1985,3,25,16.027,66.36,
1985,3,27,16.019,37.58,
1985,3,29,15.957,22.76,0.12
1985,3,31,15.77,5.67,4.55
1985,4,2,15.58,91.63,-12.09
1985,4,4,15.576,41.77,-33.05
1985,4,6,15.535,0.32,-23.23
1985,4,8,15.459,51.71,-30.4
1985,4,10,15.445,47.6,-22.64
1985,4,12,15.524,,-4.97
1985,4,14,15.432,,-2.55
1985,4,16,15.511,98.09,-20.98
1985,4,18,15.454,23.79,-39.22
1985,4,20,15.252,15.35,-2.27
1985,4,22,15.226,,-33.74
1985,4,24,15.225,55.53,0.04
1985,4,26,15.109,84.77,-23.98
1985,4,28,15.065,1.21,-26.98
1985,4,30,14.955,41.68,-12.82
1985,5,2,14.714,20.13,-8.79
1985,5,4,14.655,,-6.49
1985,5,6,14.56,86.01,-20.02
1985,5,8,14.394,,-1.4
1985,5,10,14.32,65.09,-31.58
1985,5,12,14.282,16.5,-19.1
1985,5,14,14.172,78.95,-29.92
1985,5,16,14.077,88.47,-21.25
1985,5,18,13.914,83.04,
1985,5,20,13.896,94.99,
1985,5,22,13.868,23.07,
1985,5,24,13.705,84.38,
1985,5,26,13.625,47.14,
1985,5,28,13.58,74.04,
1985,5,30,13.339,19.61,
1985,6,1,13.063,53,-25.13
1985,6,3,12.935,,-27.51
1985,6,5,12.783,33.1,-25.1
1985,6,7,12.731,84.67,-12.04
1985,6,9,12.674,58.65,-25.24
1985,6,11,12.475,25.78,-31.75
1985,6,13,12.303,79.82,-10.56
1985,6,15,12.217,34.12,-22.41
1985,6,17,12.109,59.12,-13.02
1985,6,19,11.88,,1.14
1985,6,21,11.81,12.03,-18.62
1985,6,23,11.805,87.77,-5.81
1985,6,25,11.61,96.52,-0.93
1985,6,27,11.498,,-25.71
1985,6,29,11.393,,
1985,7,1,11.135,48.92,-36.55
1985,7,3,10.926,96.69,-22.87
1985,7,5,10.791,,1.06
1985,7,7,10.652,68.48,-26.55
1985,7,9,10.382,,-38.47
1985,7,11,10.399,56.38,-9.92
1985,7,13,10.112,97.7,-4.28
1985,7,15,9.839,50.91,-1.14
1985,7,17,9.702,22.19,-29.7
1985,7,19,9.441,53.32,-16.84
1985,7,21,9.213,51.03,-36.66
1985,7,23,9.114,52.76,-0.9
1985,7,25,8.851,76.62,-2.05
1985,7,27,8.656,15.29,-18.93
1985,7,29,8.4,,-2.99
1985,7,31,8.3,33.9,-7.69
1985,8,2,8.152,3.86,-5.44
1985,8,4,8.074,,-38.13
1985,8,6,7.995,63.91,-25.94
1985,8,8,7.754,72.48,
1985,8,10,7.639,27.45,-19.19
1985,8,12,7.525,6.5,-18.98
1985,8,14,7.442,94.28,-22.91
1985,8,16,7.331,,
1985,8,18,7.212,72.24,-17.39
1985,8,20,7.19,82.8,4.75
1985,8,22,7.139,,2.01
1985,8,24,7.012,,-39.88
1985,8,26,6.907,97.11,-28.34
1985,8,28,6.863,55.35,-30.02
1985,8,30,6.793,12.85,-30.87
1985,9,1,6.724,60.45,
1985,9,3,6.61,96.25,-14.44
1985,9,5,6.505,,-39.68
1985,9,7,6.496,,-13.68
1985,9,9,6.486,,-3.92
1985,9,11,6.495,4.73,-17.2
1985,9,13,6.558,38.76,-6
1985,9,15,6.568,48.65,-10.62
1985,9,17,6.657,,-39.89
1985,9,19,6.725,57.44,-9.31
1985,9,21,6.745,2.34,3.75
1985,9,23,6.799,40.92,-0.92
1985,9,25,6.993,,-37.01
1985,9,27,6.992,96.32,-14.71
1985,9,29,7.112,16.17,-14
1985,10,1,7.365,72.4,
1985,10,3,7.585,49.75,3.12
1985,10,5,7.642,30.96,-23.04
1985,10,7,7.985,17,-4.07
1985,10,9,8.013,37.94,-35.38
1985,10,11,8.129,,-5.48
1985,10,13,8.442,9.23,-5.68
1985,10,15,8.562,95.49,
1985,10,17,8.708,48.52,3.2
1985,10,19,8.699,10.12,
1985,10,21,8.783,31.7,
1985,10,23,8.959,41.07,
1985,10,25,9.116,99.37,-29.68
1985,10,27,9.33,46.99,-11.77
1985,10,29,9.566,34.82,-11.15
1985,10,31,9.851,10.84,-27.46
1985,11,2,10.219,40.54,-28.28
1985,11,4,10.238,53.57,-37.56
1985,11,6,10.37,,-13.16
1985,11,8,10.471,0.21,-15.65
1985,11,10,10.47,69.66,-4.6
1985,11,12,10.77,99.51,-4.91
1985,11,14,10.992,33.09,
1985,11,16,11.083,14.82,-15.41
1985,11,18,11.041,34.55,-6.53
1985,11,20,11.255,82.28,-20.77
1985,11,22,11.442,8.59,-9.95
1985,11,24,11.597,50.86,
1985,11,26,11.723,49.23,-37.05
1985,11,28,11.77,10.65,-3.36
1985,11,30,11.927,,-3.69
1985,12,2,12.305,42.74,-36.23
1985,12,4,12.314,,
1985,12,6,12.469,99.74,-6.22
1985,12,8,12.619,25.64,-10.28
1985,12,10,12.734,25.28,3.66
1985,12,12,12.771,60.61,1.72
1985,12,14,12.818,47.68,-21.06
1985,12,16,13.065,38.65,4.31
1985,12,18,13.263,51.21,-37.63
1985,12,20,13.271,,
1985,12,22,13.45,58.37,
1985,12,24,13.642,76.28,-28.2
1985,12,26,13.756,16.35,-16.4
1985,12,28,13.571,63.24,
1985,12,30,13.701,73.43,-5.95
1986,1,1,14.036,12.85,
1986,1,3,14.292,26.23,-2.69
1986,1,5,14.489,20.57,-35.6
1986,1,7,14.533,8.34,-32.04
1986,1,9,14.628,,4.5
1986,1,11,14.795,81.02,4.37
1986,1,13,14.901,1.66,-28.29
1986,1,15,14.991,,
1986,1,17,14.981,33.24,-7.15
1986,1,19,15.159,83.08,-18.75
1986,1,21,15.252,80.31,-38.83
1986,1,23,15.214,4.23,-32.87
1986,1,25,15.322,28.65,-33.42
1986,1,27,15.241,10.36,-36.67
1986,1,29,15.194,,-16.85
1986,1,31,15.206,97.31,-38.02
1986,2,2,15.331,95.99,
1986,2,4,15.427,80.98,-7.12
1986,2,6,15.546,56.55,-26.69
1986,2,8,15.724,,-0.16
1986,2,10,15.802,59.31,-11.51
1986,2,12,15.845,32.94,
1986,2,14,15.724,84.67,
1986,2,16,15.836,,-15.93
1986,2,18,15.949,62.04,
1986,2,20,15.913,77.9,
1986,2,22,15.966,24.39,-19.66
1986,2,24,16.008,9.16,
1986,2,26,15.934,64.85,-7.41
1986,2,28,15.983,,
1986,3,2,16.02,79.98,-11.57
1986,3,4,16.023,81.64,
1986,3,6,16.031,5.75,0.77
1986,3,8,16.084,94.82,-16.4
1986,3,10,16.158,,-1.28
1986,3,12,16.14,60.8,-18.54
1986,3,14,16.018,,-19.4
1986,3,16,16.02,36.77,2.61
1986,3,18,15.941,19.47,
1986,3,20,15.791,,-22.56
1986,3,22,15.772,,-37.67
1986,3,24,15.74,60.34,-21.31
1986,3,26,15.672,48.07,-3.25
1986,3,28,15.589,66.94,
1986,3,30,15.643,40.18,0.74
1986,4,1,15.636,,-36.28
1986,4,3,15.629,69.36,
1986,4,5,15.427,42.2,-17.27
1986,4,7,15.302,91.03,-35.96
1986,4,9,15.292,32.53,-19.96
1986,4,11,15.182,24.02,
1986,4,13,15.13,47.09,
1986,4,15,15.019,82.34,
1986,4,17,15.008,4.31,-16.53
1986,4,19,14.872,37.9,-6.57
1986,4,21,14.858,,-23.09
1986,4,23,14.703,68.33,-0.77
1986,4,25,14.681,69.27,-6.76
1986,4,27,14.629,71.91,-24.39
1986,4,29,14.514,,
1986,5,1,14.275,45.21,-28.94
1986,5,3,14.12,4.35,-22.26
1986,5,5,13.925,66.99,
1986,5,7,13.81,,-5.94
1986,5,9,13.602,34.81,
1986,5,11,13.492,99.15,-2.95
1986,5,13,13.424,56.81,-24.39
1986,5,15,13.338,94.08,-20.76
1986,5,17,13.264,72.96,-31.3
1986,5,19,13.215,88.43,4.5
1986,5,21,13.192,8.7,
1986,5,23,13.078,,3.42
1986,5,25,12.977,26.7,-35.83
1986,5,27,12.83,13.87,-21.48
1986,5,29,12.781,87.87,-7.18
1986,5,31,12.75,81.51,-34.12
1986,6,2,12.567,25.56,
1986,6,4,12.412,43.41,
1986,6,6,12.26,43.09,-20.24
1986,6,8,12.13,,-28.67
1986,6,10,12.191,30.4,1.63
1986,6,12,12.158,27.15,-31.68
1986,6,14,11.999,34.48,-23.68
1986,6,16,11.921,29.29,-12.78
1986,6,18,11.965,,-29.84
1986,6,20,11.861,54.62,1.79
1986,6,22,11.837,45.43,
1986,6,24,11.797,,
1986,6,26,11.637,10.89,
1986,6,28,11.547,9.67,-5.1
1986,6,30,11.357,,2.18
1986,7,2,11.147,15.75,-32.46
1986,7,4,11.162,,-8.14
1986,7,6,11.031,93.62,
1986,7,8,10.882,66.86,4.32
1986,7,10,10.723,16.43,-26.7
1986,7,12,10.571,,
1986,7,14,10.461,99.12,
1986,7,16,10.211,62.12,-32.36
1986,7,18,10.01,,4.55
1986,7,20,9.759,,-13.42
1986,7,22,9.574,14.16,2.82
1986,7,24,9.323,77.99,-16.89
1986,7,26,9.256,11.73,-15.68
1986,7,28,9.111,,-18.07
1986,7,30,8.976,77.56,-5.43
1986,8,1,8.762,50.75,
1986,8,3,8.649,,-8.25
1986,8,5,8.51,2.08,1.75
1986,8,7,8.373,51.02,
1986,8,9,8.2,89.32,-10.94
1986,8,11,8.042,51.12,-31.48
1986,8,13,7.934,46.67,-19.66
1986,8,15,7.912,,-32.16
1986,8,17,7.908,,-36.29
1986,8,19,7.799,18.39,-8.58
1986,8,21,7.706,,-38.45
1986,8,23,7.722,58.49,-20.77
1986,8,25,7.661,,
1986,8,27,7.577,45.58,
1986,8,29,7.498,9.49,-12.5
1986,8,31,7.42,28.35,
1986,9,2,7.229,40.39,-38.08
1986,9,4,7.21,17.76,
1986,9,6,7.122,91.6,-18.04
1986,9,8,7.192,58,
1986,9,10,7.187,5.97,-15.42
1986,9,12,7.214,,-17.48
1986,9,14,7.3,32.94,-12.17
1986,9,16,7.328,,
1986,9,18,7.398,12.44,-39.49
1986,9,20,7.443,28.87,
1986,9,22,7.537,34.6,-4.04
1986,9,24,7.529,79.1,-39.27
1986,9,26,7.724,,
1986,9,28,7.773,68.63,-16.2
1986,9,30,7.974,33.81,-32.55
1986,10,2,8.338,30.29,-34.01
1986,10,4,8.659,,-8.56
1986,10,6,8.827,65.59,
1986,10,8,9.025,,-11.15
1986,10,10,9.12,33,4.42
1986,10,12,9.267,,-36.42
1986,10,14,9.4,47.14,-15.49
1986,10,16,9.528,83.21,-18.49
1986,10,18,9.725,47.29,-11.13
1986,10,20,9.897,12.62,-8.24
1986,10,22,9.986,99.41,-13.73
1986,10,24,10.005,,-33.1
1986,10,26,10.024,86.49,1
1986,10,28,10.141,20.25,
1986,10,30,10.317,,-1.09
1986,11,1,10.473,2.53,-26.87
1986,11,3,10.506,27.3,-10.1
1986,11,5,10.639,25.69,-20.15
1986,11,7,10.874,,
1986,11,9,11.03,90.13,-6
1986,11,11,11.093,28.8,-37.26
1986,11,13,11.484,0.6,-20.11
1986,11,15,11.741,,-19.78
1986,11,17,11.735,10.77,-31.15
1986,11,19,11.796,71.56,-11.18
1986,11,21,11.832,4.4,-4.49
1986,11,23,11.959,62.22,-11.85
1986,11,25,12.142,13.55,
1986,11,27,12.227,1.69,0.26
1986,11,29,12.268,32.73,
1986,12,1,12.591,2.43,-21.35
1986,12,3,12.649,43.39,-2.79
1986,12,5,12.717,20.54,-13.9
1986,12,7,12.775,8.62,
1986,12,9,12.822,86.15,
1986,12,11,12.88,88.12,-29.91
1986,12,13,12.903,10.07,
1986,12,15,13.03,77.21,-23.61
1986,12,17,13.17,51.28,-12.98
1986,12,19,13.373,,-35.09
1986,12,21,13.523,,4.54
1986,12,23,13.672,54.18,-23.51
1986,12,25,13.695,93.09,-33.25
1986,12,27,13.766,13.96,-12.76
1986,12,29,13.904,1.17,
1986,12,31,14.089,40.12,-34.88
1987,1,2,14.305,65.04,-8.99
1987,1,4,14.417,,4.82
1987,1,6,14.515,65.37,-22.76
1987,1,8,14.688,57.98,-1.3
1987,1,10,14.692,18.93,
1987,1,12,14.771,90.88,0.32
1987,1,14,14.732,88.94,
1987,1,16,14.797,79.33,
1987,1,18,14.943,5.25,-37.62
1987,1,20,15.022,26.95,-7.11
1987,1,22,15.299,11.82,-11.26
1987,1,24,15.408,83.8,3.31
1987,1,26,15.55,30.22,1.8
1987,1,28,15.621,67.61,-16.41
1987,1,30,15.787,48.23,-12.15
1987,2,1,15.81,70,-2.35
1987,2,3,15.898,,-32.6
